,1.10_722182
603,148.95738
604,157.25589
605,149.81165
606,144.64737
607,156.9403
608,152.17337
609,159.21326
610,158.06993
611,148.53354
612,151.70688
613,149.3103
614,161.37462
615,153.29158
616,151.23248
617,151.82832
618,147.55743
619,150.59576
620,159.89085
621,149.21645
622,165.9052
623,146.37085
624,156.58447
625,159.10974
626,161.68518
627,170.61327
628,152.35072
629,165.70316
630,151.93494
631,159.72794
632,147.78677
633,147.23566
634,153.52664
635,163.06288
636,157.55466
637,154.46153
638,145.77966
639,165.3649
640,155.83946
641,160.86514
642,155.2619
643,167.96213
644,170.94643
645,163.10498
646,168.95515
647,149.08514
648,152.9477
649,162.75316
650,164.00516
651,148.10349
652,161.44421
653,152.94984
654,168.78394
655,153.41684
656,151.34015
657,160.59877
658,166.52437
659,168.25589
660,142.63387
661,167.17592
662,168.61345
663,162.1277
664,149.83852
665,170.4463
666,160.85773
667,151.45995
668,155.32166
669,160.70787
670,158.86836
671,158.49359
672,181.40082
673,151.52232
674,161.06714
675,170.39264
676,174.2155
677,167.23843
678,169.7906
679,163.00513
680,169.90143
681,157.7508
682,162.14407
683,159.89105
684,166.62624
685,154.05544
686,183.81467
687,177.70631
688,168.61244
689,155.49898
690,168.54962
691,157.0402
692,170.00595
693,150.44984
694,171.11703
695,163.40125
696,152.14502
697,169.57307
698,149.94875
699,162.79274
700,162.64731
701,161.25342
702,179.68568
703,171.74054
704,157.01967
705,163.5591
706,179.39394
707,165.14871
708,179.45206
709,177.95312
710,161.6793
711,171.09494
712,152.69896
713,172.04938
714,182.3814
715,178.1595
716,171.19614
717,174.61359
718,165.89365
719,172.89636
720,177.02025
721,167.85669
722,177.63965
723,168.60915
724,161.80632
725,160.22423
726,169.51772
727,175.79729
728,157.71939
729,175.85411
730,176.44058
731,175.84381
732,177.10655
733,175.94292
734,175.73114
735,176.79936
736,173.35242
737,169.12448
738,182.18561
739,180.03069
740,179.01196
741,181.99898
742,161.4083
743,195.25414
744,178.15714
745,181.26782
746,175.2775
747,179.77545
748,167.57431
749,173.32942
750,175.79092
751,168.46123
752,185.76875
753,171.67361
754,185.45296
755,189.88304
756,182.01347
757,176.74617
758,186.03296
759,166.84584
760,180.81943
761,188.30809
762,178.5871
763,176.39365
764,182.79642
765,167.8135
766,174.1411
767,169.39159
768,167.99677
769,172.7472
770,195.39104
771,183.98474
772,177.98515
773,177.83282
774,181.09196
775,173.8692
776,173.751
777,178.19792
778,161.51375
779,190.5443
780,190.30714
781,177.2943
782,186.21443
783,183.47495
784,177.58684
785,176.63179
786,197.56639
787,189.16734
788,177.80165
789,186.48239
790,183.55077
791,180.76318
792,168.06236
793,167.39867
794,182.56453
795,173.32602
796,187.20747
797,174.42567
798,188.7211
799,193.7219
800,188.27573
801,170.9796
802,187.91122
803,187.08958
804,170.30867
805,195.69344
806,193.37354
807,190.1947
808,196.80475
809,196.8718
810,190.18724
811,198.38004
812,182.48657
813,185.30138
814,176.93802
815,182.89418
816,189.17665
817,183.33333
818,196.88745
819,179.89243
820,181.27858
821,194.54245
822,197.42946
823,197.78738
824,168.24538
825,196.94289
826,182.0219
827,176.77519
828,189.44518
829,187.83987
830,179.7738
831,189.88832
832,161.41798
833,178.20676
834,187.70677
835,186.18788
836,182.24004
837,194.29947
838,188.44388
839,198.65112
840,173.04979
841,208.87967
842,200.80533
843,194.14781
844,177.87566
845,179.1
846,183.90862
847,188.8896
848,198.7739
849,184.50264
850,187.34865
851,182.9782
852,194.25711
853,226.41083
854,190.09297
855,194.6653
856,189.14876
857,184.98843
858,195.11702
859,191.67172
860,207.0874
861,199.94731
862,196.70886
863,199.45764
864,182.29652
865,190.28093
866,170.76834
867,192.41214
868,191.32666
869,185.49036
870,190.98828
871,189.59853
872,196.40836
873,213.49097
874,201.41336
875,211.67523
876,202.70262
877,214.49419
878,188.07008
879,185.48358
880,191.687
881,181.98276
882,193.20128
883,187.3934
884,202.1886
885,200.22998
886,191.66057
887,208.63637
888,182.68068
889,201.05562
890,206.4906
891,183.68509
892,193.39915
893,213.80226
894,188.93456
895,194.42403
896,194.21928
897,203.19125
898,196.24255
899,208.98671
900,195.99149
901,181.17128
902,166.22594
903,191.06613
904,191.60692
905,185.58072
906,209.17899
907,199.27159
908,194.06659
909,181.74364
910,216.19794
911,194.77588
912,197.33894
913,204.52414
914,215.92244
915,199.30972
916,196.06476
917,200.21175
918,222.27916
919,193.8988
920,211.40729
921,191.4846
922,212.87027
923,211.00815
924,190.01047
925,194.08148
926,218.19725
927,201.41158
928,183.6928
929,198.22641
930,207.2577
931,205.79897
932,212.84378
933,197.1254
934,213.6207
935,189.93744
936,190.02737
937,188.0052
938,204.641
939,200.05882
940,191.67157
941,210.08621
942,204.60803
943,210.55081
944,202.24063
945,210.39131
946,205.84389
947,210.17326
948,210.12099
949,178.61362
950,198.40968
951,213.97737
952,198.72664
953,198.15295
954,205.5672
955,204.1893
956,209.03079
957,218.99051
958,197.90843
959,211.9171
960,211.38478
961,189.64532
962,203.64351
963,193.46178
964,206.80371
965,222.34592
966,215.08554
967,205.54283
968,194.0073
969,187.41164
970,193.47696
971,203.72421
972,206.96208
973,201.9074
974,212.31573
975,222.51167
976,203.9053
977,229.21184
978,224.58934
979,217.19678
980,209.22066
981,205.30063
982,194.54623
983,204.68312
984,215.58438
985,175.24548
986,210.1213
987,227.853
988,209.84723
989,205.94804
990,211.82605
991,215.94118
992,209.71185
993,233.33156
994,211.62697
995,196.21555
996,193.02695
997,216.25443
998,219.10387
999,209.88855
1000,216.37895
1001,198.27823
1002,222.69969
1003,209.67557
1004,242.46933
1005,201.62296
1006,227.19528
1007,206.65453
1008,203.34877
1009,211.80212
1010,218.77939
1011,205.90599
1012,205.32492
1013,218.98454
1014,216.5089
1015,232.26295
1016,213.64552
1017,204.31808
1018,187.17189
1019,211.80663
1020,226.83852
1021,211.81316
1022,198.79193
1023,203.4347
1024,229.5421
1025,213.77008
1026,213.8169
1027,217.65715
1028,217.2262
1029,200.42738
1030,212.82051
1031,207.29607
1032,212.77136
1033,216.46283
1034,221.33131
1035,213.86139
1036,207.3687
1037,219.34224
1038,219.7334
1039,235.1177
1040,221.75558
1041,224.15779
1042,251.94688
1043,223.12672
1044,195.30475
1045,223.53362
1046,203.93939
1047,226.27003
1048,210.72804
1049,200.83627
1050,224.8483
1051,234.47746
1052,213.3941
1053,211.06256
1054,207.35881
1055,231.9848
1056,205.31218
1057,229.64792
1058,211.44115
1059,229.96165
1060,240.25919
1061,221.58751
1062,218.44765
1063,225.78178
1064,216.41286
1065,206.65068
1066,216.94238
1067,236.06445
1068,217.29787
1069,238.80144
1070,226.16876
1071,231.61179
1072,249.96841
1073,214.25
1074,229.65231
1075,220.71356
1076,224.15176
1077,218.45998
1078,208.54471
1079,216.8089
1080,227.32387
1081,211.13925
1082,198.33403
1083,231.24167
1084,198.57922
1085,219.10124
1086,229.39935
1087,197.46407
1088,214.5745
1089,218.39429
1090,217.74028
1091,223.6354
1092,232.7295
1093,246.20323
1094,219.58945
1095,243.49706
1096,212.90654
1097,241.91402
1098,202.45042
1099,221.37617
1100,218.58643
1101,227.18321
1102,238.98651
1103,220.97908
1104,196.535
1105,225.22755
1106,223.90642
1107,237.84569
1108,227.20523
1109,244.10197
1110,195.2259
1111,233.31563
1112,210.10616
1113,217.3163
1114,232.38823
1115,218.5566
1116,228.42534
1117,216.62796
1118,246.1481
1119,211.21428
1120,207.58812
1121,211.61234
1122,229.9763
1123,231.33942
1124,209.89401
1125,231.80188
1126,227.67726
1127,243.00504
1128,199.29811
1129,227.99677
1130,237.21164
1131,229.09091
1132,237.38486
1133,222.66597
1134,212.24684
1135,227.6842
1136,215.74742
1137,225.43518
1138,240.43051
1139,243.98878
1140,215.96541
1141,233.6569
1142,244.1554
1143,208.66086
1144,235.4925
1145,237.54729
1146,227.5056
1147,244.99895
1148,242.13991
1149,206.03036
1150,217.29929
1151,224.81732
1152,198.24292
1153,222.69556
1154,246.63571
1155,225.66104
1156,230.30043
1157,247.70285
1158,230.5541
1159,230.27594
1160,228.18547
1161,234.67186
1162,244.43456
1163,235.13885
1164,241.02538
1165,239.09474
1166,241.42303
1167,227.99382
1168,230.48233
1169,229.98286
1170,241.8953
1171,231.09023
1172,209.9185
1173,243.97005
1174,222.78557
1175,247.96718
1176,235.76674
1177,236.2891
1178,212.50694
1179,216.1037
1180,228.91995
1181,221.5846
1182,243.91365
1183,242.50905
1184,228.9806
1185,245.82556
1186,227.91002
1187,243.56956
1188,246.72487
1189,222.18465
1190,249.34673
1191,241.04672
1192,247.26353
1193,247.04073
1194,221.24533
1195,238.94438
1196,226.93286
1197,224.94006
1198,230.17715
1199,247.77052
1200,240.71352
1201,218.78954
1202,230.69733
1203,260.97083
1204,224.00919
1205,220.01456
1206,215.15631
1207,218.95145
1208,262.8161
1209,237.1424
1210,228.74309
1211,215.89766
1212,262.24146
1213,228.35631
1214,257.9891
1215,242.17526
1216,229.55858
1217,225.08951
1218,222.26492
1219,242.69173
1220,255.50365
1221,254.76923
1222,228.67482
1223,256.262
1224,256.87305
1225,238.72069
1226,242.17628
1227,255.92491
1228,245.032
1229,248.42456
1230,236.86412
1231,234.7927
1232,217.31168
1233,282.45728
1234,217.35641
1235,237.64809
1236,264.36725
1237,228.87744
1238,258.08984
1239,243.48283
1240,242.37448
1241,240.31882
1242,222.68
1243,214.42769
1244,241.79332
1245,224.0
1246,252.89757
1247,219.48557
1248,276.35452
1249,230.50626
1250,251.34975
1251,228.2924
1252,230.92044
1253,266.2363
1254,262.44232
1255,200.51337
1256,241.96548
1257,227.0652
1258,243.4277
1259,248.57704
1260,245.13242
1261,247.40451
1262,234.55913
1263,248.63092
1264,228.22824
1265,247.4501
1266,240.20712
1267,254.52928
1268,229.66882
1269,253.22525
1270,222.2875
1271,236.18886
1272,246.64502
1273,239.40166
1274,218.84291
1275,231.26176
1276,259.84048
1277,251.4675
1278,275.69092
1279,233.66801
1280,236.9709
1281,238.97314
1282,240.90974
1283,251.16531
1284,264.5581
1285,254.50162
1286,265.65604
1287,264.47543
1288,242.40144
1289,264.39566
1290,213.67966
1291,233.2271
1292,247.83072
1293,263.69116
1294,242.03778
1295,251.41667
1296,238.44388
1297,249.75645
1298,225.84398
1299,253.10555
1300,229.67072
1301,250.00545
1302,237.3004
1303,247.55467
1304,236.46756
1305,240.62825
1306,247.86028
1307,248.61145
1308,277.9569
1309,241.84282
1310,246.33229
1311,252.57959
1312,246.56415
1313,276.11932
1314,250.84883
1315,236.45949
1316,269.7841
1317,268.53998
1318,222.24649
1319,225.75679
1320,266.44003
1321,250.97285
1322,260.34497
1323,238.7156
1324,238.16739
1325,244.18825
1326,236.58214
1327,247.17392
1328,249.52075
1329,274.7112
1330,280.49075
1331,274.79398
1332,271.21335
1333,254.23085
1334,263.45322
1335,252.78882
1336,261.10052
1337,258.7674
1338,246.1688
1339,260.2378
1340,258.98343
1341,275.4514
1342,247.2466
1343,241.75958
1344,237.54457
1345,264.24036
1346,253.99895
1347,252.89252
1348,261.5616
1349,260.12552
1350,249.4102
1351,254.49411
1352,269.34167
1353,238.1351
1354,262.7581
1355,236.95639
1356,270.9557
1357,252.18936
1358,259.3628
1359,270.33704
1360,254.85641
1361,243.10515
1362,246.111
1363,246.18152
1364,254.86763
1365,272.6829
1366,235.55975
1367,259.24442
1368,258.4184
1369,253.89062
1370,248.62878
1371,247.16272
1372,247.9348
1373,280.88788
1374,235.38818
1375,273.68695
1376,274.88843
1377,261.5817
1378,260.07166
1379,275.126
1380,242.72615
1381,275.1004
1382,261.6609
1383,264.52603
1384,274.8
1385,242.13637
1386,234.4434
1387,254.95816
1388,231.29785
1389,236.53699
1390,247.87593
1391,241.40779
1392,251.23976
1393,260.15247
1394,251.42331
1395,234.47876
1396,262.93518
1397,241.34824
1398,281.0
1399,255.5633
1400,251.72377
1401,240.53009
1402,251.59532
1403,254.53854
1404,246.40063
1405,275.54218
1406,258.26334
1407,240.23386
1408,254.81224
1409,222.03441
1410,275.09232
1411,237.7113
1412,259.74554
1413,265.36084
1414,219.12566
1415,250.56693
1416,282.28113
1417,264.4866
1418,269.18353
1419,253.07643
1420,233.56535
1421,277.28644
1422,232.04361
1423,239.00516
1424,265.39896
1425,265.06808
1426,252.04163
1427,270.44244
1428,269.6527
1429,244.69028
1430,243.73024
1431,258.81876
1432,273.88458
1433,259.9539
1434,277.98547
1435,275.9569
1436,261.4127
1437,277.3061
1438,243.24025
1439,243.60228
1440,276.83594
1441,258.81418
1442,259.88223
1443,260.10782
1444,282.22293
1445,283.34708
1446,223.77684
1447,269.4442
1448,275.3167
1449,271.4733
1450,260.375
1451,258.46722
1452,239.21272
1453,270.80902
1454,277.20685
1455,275.55136
1456,276.07504
1457,260.12476
1458,278.7751
1459,273.5301
1460,274.41977
1461,276.54254
1462,262.0172
1463,243.5707
1464,284.57416
1465,280.4199
1466,260.63327
1467,240.22223
1468,282.77493
1469,262.42975
1470,250.82353
1471,265.9209
1472,248.87872
1473,283.5983
1474,258.49948
1475,281.27844
1476,268.7755
1477,273.55005
1478,273.2063
1479,276.8394
1480,230.03491
1481,287.38614
1482,264.34827
1483,267.5985
1484,280.7318
1485,276.17035
1486,274.35684
1487,286.39438
1488,269.0891
1489,265.11905
1490,285.76144
1491,259.79184
1492,259.37238
1493,250.21878
1494,276.40042
1495,277.51703
1496,252.9692
1497,273.69684
1498,272.73978
1499,292.17288
1500,272.0042
1501,284.95813
1502,302.60437
1503,280.2612
1504,278.78735
1505,253.06348
1506,271.92258
1507,254.53798
1508,269.66324
1509,293.50153
1510,267.95276
1511,280.58704
1512,278.40863
1513,274.34686
1514,271.83844
1515,269.74588
1516,271.01938
1517,283.4867
1518,272.09882
1519,262.99393
1520,268.27454
1521,282.748
1522,268.70496
1523,286.67825
1524,286.68433
1525,270.75732
1526,257.31934
1527,265.59958
1528,300.00616
1529,290.91202
1530,262.13107
1531,281.62512
1532,246.94806
1533,279.63947
1534,271.96402
1535,248.2306
1536,267.22318
1537,279.63266
1538,290.09238
1539,274.1573
1540,263.63354
1541,277.39792
1542,270.5655
1543,298.2914
1544,273.17953
1545,280.71414
1546,265.3651
1547,281.46695
1548,248.19464
1549,286.78415
1550,263.19852
1551,265.0862
1552,265.34
1553,255.36372
1554,257.50763
1555,291.56155
1556,278.6531
1557,281.24948
1558,310.15237
1559,291.42667
1560,278.40375
1561,293.08548
1562,261.9058
1563,292.12204
1564,275.3866
1565,258.58527
1566,287.14136
1567,268.64926
1568,263.66125
1569,286.58014
1570,256.06604
1571,289.5931
1572,311.76794
1573,270.9334
1574,281.68896
1575,316.49545
1576,281.02353
1577,277.62683
1578,288.97528
1579,271.83658
1580,268.94196
1581,287.6167
1582,260.42383
1583,294.53476
1584,306.79605
1585,291.19528
1586,268.07388
1587,283.81763
1588,248.64178
1589,295.72067
1590,270.89508
1591,269.21014
1592,304.30054
1593,272.75134
1594,273.82477
1595,295.74713
1596,251.4449
1597,279.64648
1598,279.23724
1599,273.58316
1600,274.65582
1601,272.86
1602,274.33643
1603,278.44138
1604,290.68945
1605,295.0447
1606,274.2383
1607,270.06958
1608,244.71841
1609,298.0923
1610,332.47238
1611,268.56152
1612,263.98376
1613,264.70032
1614,274.732
1615,335.63895
1616,253.34096
1617,278.7041
1618,286.37106
1619,291.62582
1620,289.92282
1621,282.36575
1622,284.47397
1623,272.7553
1624,272.87268
1625,320.35864
1626,285.3246
1627,285.02377
1628,293.19235
1629,296.86063
1630,279.99167
1631,284.4059
1632,263.04138
1633,289.50156
1634,282.77142
1635,308.8238
1636,311.78586
1637,284.05225
1638,283.94342
1639,281.4796
1640,286.1269
1641,274.70197
1642,311.9921
1643,282.2079
1644,274.96976
1645,271.1928
1646,297.4384
1647,277.53625
1648,279.72812
1649,329.83167
1650,295.8283
1651,294.20105
1652,290.15982
1653,285.6704
1654,263.1648
1655,275.3031
1656,271.82693
1657,273.13773
1658,289.79697
1659,310.00513
1660,246.21568
1661,286.756
1662,277.18265
1663,300.0948
1664,267.60983
1665,306.38272
1666,275.1337
1667,299.00647
1668,252.4462
1669,269.55258
1670,286.64578
1671,285.90872
1672,267.92694
1673,304.33612
1674,299.5396
1675,241.38953
1676,287.48026
1677,301.06097
1678,285.95047
1679,298.04926
1680,262.82953
1681,305.91818
1682,296.43094
1683,301.64243
1684,288.11423
1685,320.38135
1686,274.1074
1687,288.38535
1688,316.44223
1689,263.8349
1690,281.65118
1691,305.6959
1692,296.31085
1693,292.77283
1694,297.19812
1695,287.89148
1696,242.20952
1697,289.33902
1698,272.6201
1699,309.2788
1700,281.13333
1701,306.49747
1702,298.86285
1703,334.62177
1704,313.37732
1705,270.8616
1706,288.63815
1707,299.33704
1708,295.2912
1709,305.69464
1710,264.35257
1711,301.21237
1712,322.01724
1713,279.109
1714,295.26266
1715,311.88403
1716,278.72467
1717,267.4394
1718,288.6594
1719,316.00394
1720,316.6375
1721,287.8344
1722,287.21957
1723,297.35742
1724,270.27527
1725,315.23303
1726,273.3389
1727,289.77057
1728,295.66058
1729,293.61377
1730,298.35342
1731,299.56793
1732,301.8842
1733,321.13306
1734,291.27957
1735,285.17758
1736,303.27408
1737,292.4403
1738,290.58774
1739,287.74097
1740,308.79007
1741,302.5485
1742,265.27557
1743,270.9958
1744,285.4979
1745,312.43958
1746,318.76465
1747,270.64337
1748,294.81744
1749,294.3986
1750,310.07217
1751,294.44434
1752,299.45502
1753,297.7267
1754,281.7439
1755,326.7706
1756,299.5237
1757,302.3446
1758,299.28955
1759,328.38623
1760,319.98657
1761,296.07837
1762,290.95505
1763,282.82632
1764,318.9088
1765,321.4931
1766,313.45276
1767,328.314
1768,277.4688
1769,319.59015
1770,304.10135
1771,304.6428
1772,281.44537
1773,337.36972
1774,301.35812
1775,278.37894
1776,300.46582
1777,315.9872
1778,275.70575
1779,302.06534
1780,284.0191
1781,306.07773
1782,282.73895
1783,283.22803
1784,286.18817
1785,306.80063
1786,299.22577
1787,291.07462
1788,300.45334
1789,307.0461
1790,318.3898
1791,317.1258
1792,276.7368
1793,294.17932
1794,298.37125
1795,290.08325
1796,271.82346
1797,281.2441
1798,285.11276
1799,296.53354
1800,270.6411
1801,294.2474
1802,302.0404
1803,317.6853
1804,320.68378
1805,329.91434
1806,298.30157
1807,296.68243
1808,269.14667
1809,306.75076
1810,347.00946
1811,276.132
1812,270.56992
1813,268.5971
1814,298.48538
1815,301.4448
1816,290.46872
1817,327.20145
1818,281.32605
1819,287.4889
1820,291.85852
1821,281.7241
1822,285.6443
1823,299.9194
1824,294.80298
1825,279.1963
1826,316.17288
1827,295.7036
1828,283.25632
1829,308.047
1830,311.32858
1831,294.2516
1832,320.0879
1833,321.54675
1834,280.49533
1835,265.1192
1836,289.88327
1837,305.28128
1838,342.1736
1839,296.1306
1840,346.06226
1841,300.55142
1842,315.82022
1843,286.89197
1844,290.38394
1845,289.34448
1846,338.89554
1847,274.6553
1848,297.19012
1849,321.0329
1850,344.1264
1851,322.78143
1852,301.7435
1853,313.5507
1854,291.8986
1855,321.15955
1856,313.4173
1857,294.9779
1858,297.60474
1859,307.56464
1860,268.16418
1861,315.2124
1862,288.7882
1863,316.57343
1864,306.18143
1865,280.55066
1866,317.7971
1867,280.09427
1868,295.7234
1869,304.0643
1870,263.9122
1871,321.20496
1872,285.5265
1873,322.04224
1874,310.7977
